1st Node,2nd Node,Common Friends,Total Friends,Jaccard coefficient,Internal Aggregation,Preferential attachment score,Resource Allocation,Hitting time,Sorensen Index,Hub Index,Salton Index,Overlap Coefficient,Neighborhood overlap,HubD Index,CosineL+,Local Path Index,Local Random Walk,Labels,DegreeofNodes,Subgraphdensity-1,Subgraphdensity-2,Closeness Centrality,PageRank,Clustering Coeffiecient,Weighted Average of DofN,Weisfeiler-Lehman (WL) kernel,EigenVector Centrality,Betweeness Centrality,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25_0,F26_1,F27_2,F28_3,F29_4,F30_5,F31_6,F32_7,F33_8,F34_9,F35_10,F36_11,DegreeofNodes.1,Subgraphdensity-1.1,Subgraphdensity-2.1,Closeness Centrality.1,PageRank.1,Clustering Coeffiecient.1,Weighted Average of DofN.1,Weisfeiler-Lehman (WL) kernel.1,EigenVector Centrality.1,Betweeness Centrality.1,F0.1,F1.1,F2.1,F3.1,F4.1,F5.1,F6.1,F7.1,F8.1,F9.1,F10.1,F11.1,F12.1,F13.1,F14.1,F15.1,F16.1,F17.1,F18.1,F19.1,F20.1,F21.1,F22.1,F23.1,F24.1,F25_0.1,F26_1.1,F27_2.1,F28_3.1,F29_4.1,F30_5.1,F31_6.1,F32_7.1,F33_8.1,F34_9.1,F35_10.1,F36_11.1
NewMexico,Toledo,12,89,0.1348314606741573,0.0,99,0.0,16,0.0,0.0,1.2060453783110543,0.0,7.0,0.0,-0.1605478897028321,0.0,0.2479674459500927,0,11,0.3529411764705882,0.2583732057416268,0.4028268551236749,0.0089042366184822,0.4181818181818181,10.818181818181818,54,0.1011902270150916,0.010663869449409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,1,3,4,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
TexasTech,Toledo,10,83,0.1204819277108433,0.0,108,0.0,37,0.0,0.0,0.9622504486493764,0.0,7.0,0.0,-0.0553437914439658,0.0,0.3557380873295119,0,12,0.3611111111111111,0.2754491017964072,0.3838383838383838,0.009710319906739,0.3636363636363636,10.333333333333334,46,0.1022724654014604,0.0106609820826135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,1,0,0,0,0,0,0,0,0,1,1,4,5,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
PennState,Toledo,34,76,0.4473684210526316,1.0,108,0.1944444444444444,81,0.0,0.0,3.27165152540788,0.0,7.0,0.0,-0.1674207130935677,0.0,0.2904011597483874,1,12,0.3939393939393939,0.2571428571428571,0.4253731343283582,0.009618720616431,0.3181818181818182,10.916666666666666,63,0.1128557163575336,0.0196812843689588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,1,1,8,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
SouthernCalifornia,Toledo,22,80,0.275,0.0,108,0.0833333333333333,18,0.0952380952380952,0.1111111111111111,2.116950987028628,0.1111111111111111,6.083333333333334,0.1111111111111111,0.16431899351528,0.05,0.3838247367893692,0,12,0.3421052631578947,0.2455357142857142,0.4014084507042254,0.0095650197059223,0.3939393939393939,11.0,55,0.1207237501445401,0.0145630359790916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
ArizonaState,Toledo,10,75,0.1333333333333333,0.0,99,0.0,29,0.0,0.0,1.005037815259212,0.0,7.0,0.0,0.2419344383391382,0.0,0.2871941399301774,0,11,0.3243243243243243,0.2695035460992908,0.360759493670886,0.0088653925256266,0.4727272727272727,10.818181818181818,38,0.107811459900023,0.0050086489316693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,8,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
SanDiegoState,Toledo,18,77,0.2337662337662337,0.0,99,0.0,196,0.0,0.0,1.8090680674665816,0.0,7.0,0.0,-0.1836699904024375,0.0,0.3765400475479433,0,11,0.3243243243243243,0.2891566265060241,0.397212543554007,0.0088634003009375,0.4727272727272727,10.909090909090908,48,0.1065318276172812,0.0118311508598504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,6,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Baylor,Toledo,15,75,0.2,0.0,90,0.0,692,0.0,0.0,1.5811388300841895,0.0,7.0,0.0,-0.2602684684689962,0.0,0.3639072225413435,0,10,0.3666666666666666,0.2866666666666667,0.3812709030100334,0.0081863612423532,0.4444444444444444,10.8,43,0.0902578822418964,0.0069079914855901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
NorthTexas,Toledo,13,87,0.1494252873563218,0.0,90,0.0,34,0.0,0.0,1.3703203194062976,0.0,7.0,0.0,0.1258992879241783,0.0,0.2020427084520679,0,10,0.4583333333333333,0.2789473684210526,0.4028268551236749,0.0082859863767357,0.3111111111111111,10.2,53,0.0798679965955927,0.0114003485203915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,3,2,1,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
NorthernIllinois,Toledo,37,58,0.6379310344827587,20.0,90,0.592929292929293,190,0.4210526315789473,0.4444444444444444,3.900142447541001,0.4444444444444444,3.4000000000000004,0.4444444444444444,-0.2089738697981718,0.2666666666666666,0.3023459003827584,1,10,0.44,0.2711864406779661,0.3904109589041096,0.0083273405790893,0.3333333333333333,10.3,48,0.0711145656803311,0.0101441337839872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Northwestern,Toledo,32,76,0.4210526315789473,0.0,99,0.1,153,0.1,0.1111111111111111,3.2161210088294787,0.1111111111111111,6.090909090909092,0.1111111111111111,0.00575612882867,0.0526315789473684,0.298720074624527,0,11,0.375,0.2629310344827586,0.4206642066420664,0.0088650874881537,0.3818181818181818,11.090909090909092,61,0.105994934407306,0.0172913634299546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,1,8,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
WesternMichigan,Toledo,36,52,0.6923076923076923,29.14285714285714,90,0.692929292929293,1,0.5263157894736842,0.5555555555555556,3.794733192202055,0.5555555555555556,2.5,0.5555555555555556,-0.0610665781784716,0.3571428571428571,0.3441236008058427,1,10,0.4074074074074074,0.2887323943661972,0.3851351351351351,0.0082817225214613,0.3777777777777777,10.5,41,0.0766308390065814,0.0070744478578155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,1,5,2,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Wisconsin,Toledo,29,80,0.3625,0.0,108,0.1,13,0.0952380952380952,0.1111111111111111,2.790526301083191,0.1111111111111111,6.083333333333334,0.1111111111111111,0.1134573275025987,0.05,0.2527553506359416,0,12,0.3714285714285714,0.2572614107883817,0.4237918215613382,0.0095891651913136,0.3484848484848485,11.0,62,0.116302876375951,0.020895265847707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,10,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Wyoming,Toledo,22,88,0.25,0.0,99,0.0909090909090909,2,0.1,0.1111111111111111,2.2110831935702664,0.1111111111111111,6.090909090909092,0.1111111111111111,0.5383940674239196,0.0526315789473684,0.2194268628681277,0,11,0.3529411764705882,0.2739130434782608,0.4237918215613382,0.0088779679807957,0.4181818181818181,11.090909090909092,63,0.1037909894144991,0.0222134474275601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,3,0,0,0,0,0,0,0,0,0,0,2,6,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Auburn,Toledo,23,79,0.2911392405063291,0.0,99,0.1,112,0.1,0.1111111111111111,2.311586975096188,0.1111111111111111,6.090909090909092,0.1111111111111111,-0.1911137920988794,0.0526315789473684,0.2298322285477882,0,11,0.4,0.2925531914893617,0.4115523465703971,0.0090202146684386,0.3454545454545454,10.545454545454543,55,0.0817893195580221,0.0166019966039093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Akron,Toledo,31,60,0.5166666666666667,3.0,99,0.3818181818181818,5,0.4,0.4444444444444444,3.1156172273035576,0.4444444444444444,3.363636363636364,0.4444444444444444,-0.2042744158397318,0.25,0.2001978239850581,0,11,0.3636363636363636,0.2993197278911564,0.38,0.0091040542725591,0.4,10.0,44,0.0751207974504492,0.0084929461160244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,1,1,0,4,5,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
VirginiaTech,Toledo,25,69,0.3623188405797101,0.0,99,0.0,12,0.0,0.0,2.51259453814803,0.0,7.0,0.0,0.0909672465859961,0.0,0.3019036822122799,0,11,0.3428571428571428,0.2568306010928962,0.3904109589041096,0.0090087859462503,0.4363636363636363,10.454545454545457,47,0.0834849396213977,0.0097593127357717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,1,0,3,7,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Alabama,Toledo,16,82,0.1951219512195122,0.0,99,0.0,12,0.0,0.0,1.6080605044147394,0.0,7.0,0.0,-0.2833941221544594,0.0,0.4136725758374611,0,11,0.3870967741935484,0.3,0.4028268551236749,0.0090285686359967,0.3636363636363636,10.454545454545457,51,0.0812151067976742,0.023046321730608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,1,0,3,7,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
UCLA,Toledo,16,81,0.1975308641975308,0.0,99,0.0,175,0.0,0.0,1.6080605044147394,0.0,7.0,0.0,0.0227472980404312,0.0,0.2689444718823384,0,11,0.3333333333333333,0.273224043715847,0.397212543554007,0.0088444365678369,0.4545454545454545,11.0,50,0.1099687692352205,0.0221268071764148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Arizona,Toledo,15,71,0.2112676056338028,0.0,99,0.0,144,0.0,0.0,1.507556722888818,0.0,7.0,0.0,-0.1949826303526876,0.0,0.4447797619440511,0,11,0.3076923076923077,0.2653061224489796,0.3677419354838709,0.0088427866916422,0.509090909090909,11.0,39,0.1103233904445162,0.0067325258040067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Utah,Toledo,11,79,0.1392405063291139,0.0,99,0.0,65,0.0,0.0,1.1055415967851332,0.0,7.0,0.0,0.0648711621630041,0.0,0.1401121345794512,0,11,0.3333333333333333,0.2866666666666667,0.3851351351351351,0.0088819040702396,0.4545454545454545,10.818181818181818,43,0.1044816773382959,0.0075893356814986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,1,2,6,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
ArkansasState,Toledo,14,100,0.14,0.0,90,0.0,73,0.0,0.0,1.4757295747452437,0.0,7.0,0.0,-0.2592824106540397,0.0,0.4308294733275792,0,10,0.55,0.2445255474452554,0.4237918215613382,0.0082630666496282,0.2222222222222222,10.3,67,0.080319304432045,0.0207002246315868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,6,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
NorthCarolinaState,Toledo,22,83,0.2650602409638554,0.0,99,0.0,89,0.0,0.0,2.2110831935702664,0.0,7.0,0.0,-0.2560254675180266,0.0,0.2060805263944506,0,11,0.3076923076923077,0.2735849056603773,0.4130434782608695,0.0089309219666031,0.509090909090909,10.818181818181818,58,0.0933786526476818,0.0177832724286933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,4,5,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
BallState,Toledo,32,67,0.4776119402985074,20.0,90,0.592929292929293,397,0.4210526315789473,0.4444444444444444,3.3730961708462712,0.4444444444444444,3.4000000000000004,0.4444444444444444,0.0353920765669913,0.2666666666666666,0.3579145664532706,1,10,0.44,0.2954545454545454,0.3986013986013986,0.0083350627778032,0.3333333333333333,10.3,52,0.07091526556639,0.0170033699866797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,5,0,1,0,0,0,0,0,0,0,1,0,1,2,5,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Florida,Toledo,20,73,0.273972602739726,0.0,99,0.1,54,0.1,0.1111111111111111,2.010075630518424,0.1111111111111111,6.090909090909092,0.1111111111111111,1.0000000000000002,0.0526315789473684,0.3140323593225522,0,11,0.3870967741935484,0.2787878787878788,0.3825503355704698,0.0090349412608151,0.3636363636363636,10.545454545454543,46,0.0795128290405786,0.0106602612652284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,1,0,0,0,0,0,0,0,0,0,1,4,5,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
BoiseState,Toledo,19,83,0.2289156626506024,0.0,81,0.0909090909090909,510,0.1111111111111111,0.1111111111111111,2.111111111111111,0.1111111111111111,6.111111111111111,0.1111111111111111,0.2000905039195689,0.0588235294117647,0.3237121407555932,0,9,0.4761904761904761,0.2894736842105263,0.4086021505376344,0.0075424991837986,0.3333333333333333,10.22222222222222,55,0.0701104990950927,0.0181720582735932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,4,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
BostonCollege,Toledo,27,68,0.3970588235294117,0.0,99,0.0909090909090909,170,0.1,0.1111111111111111,2.7136021011998728,0.1111111111111111,6.090909090909092,0.1111111111111111,0.1802804483477122,0.0526315789473684,0.1006595289950338,0,11,0.3157894736842105,0.3116883116883117,0.4,0.0090010359480305,0.4909090909090909,10.454545454545457,48,0.0857643629140014,0.0090287168236836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,8,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
WestVirginia,Toledo,25,77,0.3246753246753247,0.0,99,0.0,178,0.0,0.0,2.51259453814803,0.0,7.0,0.0,-0.2393981892340126,0.0,0.2526455763199557,0,11,0.3243243243243243,0.275,0.4100719424460431,0.008971913877949,0.4727272727272727,10.636363636363637,55,0.087550288115478,0.0150866410563543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,8,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
BowlingGreenState,Toledo,32,57,0.5614035087719298,7.5,99,0.3929292929292929,146,0.2,0.2222222222222222,3.2161210088294787,0.2222222222222222,5.181818181818182,0.2222222222222222,0.5949352235087566,0.1111111111111111,0.1656431155326294,1,11,0.375,0.2641509433962264,0.3787375415282392,0.0090197312554837,0.3818181818181818,10.545454545454543,42,0.0825540928961503,0.0084175626700774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,7,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Michigan,Toledo,29,73,0.3972602739726027,0.0,99,0.1742424242424242,33,0.2,0.2222222222222222,2.914609664251715,0.2222222222222222,5.181818181818182,0.2222222222222222,-0.0324726690135343,0.1111111111111111,0.2551260192812284,0,11,0.375,0.2582159624413145,0.4100719424460431,0.0088424040548349,0.3818181818181818,11.181818181818182,55,0.1092092904783885,0.0148768545600961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Virginia,Toledo,17,74,0.2297297297297297,0.0,90,0.0,66,0.0,0.0,1.7919573407620817,0.0,7.0,0.0,-0.0011974217963048,0.0,0.3565998619439743,0,10,0.282051282051282,0.3013698630136986,0.3877551020408163,0.008198805407427,0.6444444444444445,11.0,44,0.0833677733548414,0.0073542984820076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,2,6,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Buffalo,Toledo,31,58,0.5344827586206896,3.0,99,0.3909090909090909,3,0.4,0.4444444444444444,3.1156172273035576,0.4444444444444444,3.363636363636364,0.4444444444444444,0.6117633168777832,0.25,0.1833333333333333,0,11,0.375,0.2896551724137931,0.3762376237623762,0.0090813704544623,0.3818181818181818,10.090909090909092,42,0.0768172859616958,0.0080259249766283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,6,4,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
Syracuse,Toledo,27,72,0.375,0.0,99,0.0,144,0.0,0.0,2.7136021011998728,0.0,7.0,0.0,0.2190660757180901,0.0,0.3692744729379982,0,11,0.3428571428571428,0.2751322751322751,0.397212543554007,0.008960072035152,0.4363636363636363,10.909090909090908,52,0.0884598584243575,0.0154755519228233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,2,8,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
CentralFlorida,Toledo,30,74,0.4054054054054054,1.0,72,0.1909090909090909,59,0.2352941176470588,0.25,3.5355339059327378,0.25,5.25,0.25,-0.2085878093662923,0.1333333333333333,0.4229602436055638,0,8,0.75,0.2511013215859031,0.4014084507042254,0.0068429513351194,0.1428571428571428,10.375,57,0.0561442548280273,0.0132060247705726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,5,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4
